20	16	10	0	10
0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	0.923077	0.923077	0.923077	0.923077	
1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	0.923077	0.923077	
1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	0.923077	1.000000	0.000000	0.076923	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	0.923077	1.000000	0.076923	0.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	0.000000	0.076923	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	0.076923	0.000000	

20	16	10	0	10
0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	1.000000	
1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	1.000000	
1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	0.923077	0.923077	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	0.923077	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	0.923077	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	
1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	

20	16	10	0	10
0.000000	0.076923	1.000000	1.000000	0.923077	1.000000	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	
0.076923	0.000000	0.923077	0.923077	1.000000	1.000000	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	0.923077	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	0.923077	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
0.923077	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	
1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.846154	0.923077	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.846154	0.923077	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	0.923077	0.923077	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	0.923077	0.923077	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.846154	0.846154	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	0.000000	0.076923	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	0.076923	0.000000	1.000000	1.000000	
0.923077	1.000000	1.000000	1.000000	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	
0.923077	1.000000	1.000000	1.000000	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	

20	16	10	0	10
0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	
0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	
1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	0.923077	0.923077	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	0.923077	0.923077	
1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	
0.923077	0.923077	1.000000	1.000000	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	
0.923077	0.923077	1.000000	1.000000	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	0.923077	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	0.923077	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	0.923077	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	0.923077	1.000000	
0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	0.000000	0.076923	
0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	

20	16	10	0	10
0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	
0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	
1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	0.923077	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	
1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	
1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.846154	0.846154	
1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.846154	0.846154	
1.000000	1.000000	0.923077	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	0.923077	0.923077	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	0.923077	0.923077	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.923077	0.923077	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.076923	0.000000	1.000000	1.000000	1.000000	1.000000	
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.076923	1.000000	1.000000	
